"Calories","Age","Gender","Duration","Heart_Rate","Weight","Height"
246.7573461,57,1,27,102,76.26721007,190.511206395281
269.1750075,50,0,38,134,87.19956869,179.129413621434
123.5748036,45,0,40,145,95.09584329,220.480310258109
451.7753986,21,1,24,129,74.17975518,153.165977439037
240.7529335,43,1,52,144,90.12878087,165.162911314503
351.4324555,51,1,50,138,81.82497143,153.80447405112
256.26433,52,0,55,100,75.2980923,151.377076904035
388.8506434,47,1,35,148,69.84521761,170.286528092997
223.9058222,34,1,45,118,66.1439978,149.539389666691
414.0016424,42,1,35,113,49.15222133,149.092822550274
276.6294937,27,0,27,172,56.58047703,161.412348918268
338.0904496,31,1,46,133,90.05452953,198.659838288162
160.6542107,42,0,57,163,55.11520862,152.891657430378
483.4084839,37,1,56,142,74.51074826,193.221607240595
383.9041513,36,1,30,141,75.94892225,173.416463177277
314.7545912,33,1,46,107,58.94352387,160.684053046646
143.5650303,47,0,49,140,59.49324039,138.287903017927
138.6509707,31,0,35,122,94.28307247,189.404711051394
369.2355744,19,0,35,114,54.21700123,150.025683726392
376.4426658,54,0,41,160,57.31197439,141.415529589298
167.8886308,31,0,52,122,79.47036226,188.493150796118
115.6924474,30,0,39,105,51.72946006,143.764176805759
494.7120011,21,1,41,134,86.69774794,181.707882717767
495.1978699,55,1,52,150,94.28574608,169.776926877055
387.6215106,35,0,36,106,65.70618224,146.533709598117
422.3374176,56,0,44,130,67.56387277,152.283475209851
185.5302279,29,0,23,113,78.27216895,202.244280023908
375.2503434,51,0,54,164,84.6323345,182.997981725285
284.2239473,25,1,39,123,77.13107675,189.049735568693
352.2344388,21,1,27,171,67.44997375,147.116456072001
293.3725776,52,0,49,155,84.72072678,188.353137802741
203.6853705,38,1,20,142,80.19809831,154.319000001056
101.872911,55,0,55,160,79.17686128,203.136322647743
337.631618,18,0,20,101,83.0002891,161.669425572083
463.5143716,60,1,23,126,84.68811259,199.819014049015
167.5062802,29,1,46,154,72.98549279,180.345516041717
302.6640703,22,1,51,172,61.70099282,176.535021746144
114.4710139,48,1,28,135,78.28118885,179.870192580044
106.9069792,57,1,56,122,94.78132231,166.637662457283
451.555927,43,1,36,102,75.18404823,194.460642530645
420.7294961,60,1,25,120,79.24879205,191.640061375016
360.2778566,60,1,57,162,88.6270872,179.625568981378
329.810828,34,0,24,133,66.81452974,142.426023085029
315.6678535,50,1,40,158,102.4756106,207.926038581082
120.5697025,39,1,33,125,62.99614094,166.43778043647
472.815435,26,1,44,100,67.7102489,187.304847948387
270.6279639,59,0,60,152,91.39055976,198.553770990428
470.2438232,38,0,22,159,90.4449938,164.879493762171
102.8576658,26,0,54,126,86.0291398,194.31693875786
248.2525269,42,1,27,177,101.4044086,170.839793414077
120.9252721,48,0,31,157,92.6094685,187.199450782664
346.8254135,31,1,38,141,85.11812874,160.150998778784
278.2460024,22,1,30,144,84.42587713,197.212576640572
102.3126858,43,1,56,119,82.53935573,175.18479877329
463.2543687,20,0,52,149,98.91160476,184.419197455296
322.2356464,44,0,47,124,88.73922006,170.635396787898
139.1077441,37,1,26,167,85.37682433,176.159752981212
460.8590633,55,0,35,115,93.7768032,220.148800250111
276.4004581,43,0,33,155,76.50688041,191.054360882702
347.1413232,45,0,60,149,64.91428101,138.370489934486
294.3652473,60,1,54,105,56.25843078,129.245860935121
461.5467069,24,0,21,156,71.41355019,163.172868421428
486.9450237,53,1,27,115,94.06183354,175.732574470714
389.4322741,60,1,57,132,59.83635406,179.481770628093
133.3429861,46,0,55,162,46.9708587,144.105508250422
484.5370547,19,1,45,168,57.6924188,135.909809017678
215.6968227,21,1,48,158,62.32411596,138.688485399228
387.1557318,45,0,31,123,69.29546955,166.789652564972
327.7102546,49,1,29,145,76.18177634,154.626962020794
195.0007507,40,0,40,113,82.2062656,167.015740360608
196.3573068,46,1,59,161,94.52228868,208.543372234766
489.3869641,30,0,47,117,81.94464576,164.85457603407
215.4116099,24,0,57,159,56.29292382,148.493473544386
400.9198717,33,1,56,113,83.03757149,206.189893286487
112.7455327,25,1,40,116,63.73142868,135.779520447784
391.5811095,32,0,56,123,70.0459141,154.383742712193
401.718252,33,1,46,124,98.10842513,201.72767564183
255.9553121,20,0,55,167,78.55220319,163.71683898609
301.9870095,34,1,28,139,58.07433612,139.949081174382
213.4655283,58,0,32,120,85.45109247,214.309716778505
281.558876,55,0,50,176,81.90088586,177.912546080357
295.5789934,41,1,38,113,77.79523007,179.065668765293
262.9891329,31,1,58,112,93.26201439,174.906716923623
166.4834985,54,1,26,162,84.4285092,174.045857073378
470.6676842,46,1,20,156,68.2515151,169.525900158087
141.4859094,26,1,49,156,70.63978492,175.228216170074
384.159716,40,0,40,117,73.28227615,181.861562338772
368.8925747,46,0,35,134,87.59873432,176.038860529269
345.6599902,35,1,45,100,56.85784501,140.552564390465
211.4793867,35,1,24,176,96.68467698,190.544923310972
402.028129,44,0,32,144,79.30391571,205.399245972813
304.229897,60,0,57,166,56.41096323,161.78886686885
268.2768509,26,1,27,107,65.97415081,162.360194312832
277.6702516,47,1,42,177,83.28287893,180.104289152961
160.5967613,49,1,40,167,75.25532039,153.436596823431
204.9509632,56,1,33,162,54.04511327,148.993472440963
361.4155942,45,0,27,162,85.04830172,176.754254536898
335.2585517,24,1,56,110,70.5689889,191.127188236343
239.3994884,23,1,40,123,55.9530958,138.394376842307
467.4067099,49,1,60,143,67.03278968,151.194464130488
418.4258702,58,0,54,113,64.61910125,136.737963813444
323.0812155,18,0,30,119,82.11472351,185.310073333521
428.5186471,37,1,26,108,64.34991803,144.11473206478
200.0076719,37,1,23,148,100.2129667,194.853803739538
292.0736244,32,0,37,148,52.25417717,131.547234694906
287.7812795,43,1,49,107,97.6694807,176.95613097643
136.3692718,19,0,58,165,64.14557862,145.024626627302
407.3212426,21,1,27,135,70.20409916,171.143960251875
241.2274433,49,0,27,144,55.52349866,152.065807018154
374.7160736,46,1,48,156,95.12726219,175.538365470352
115.9977643,51,0,21,107,80.83411556,186.430735727179
334.1399692,60,1,45,115,90.30432632,166.146862360227
200.9843311,58,0,21,149,60.18316016,140.908711332913
121.7013216,23,1,35,159,101.6892061,230.822347645246
221.1743619,38,1,37,151,69.67950349,154.141134028037
218.9452676,45,0,22,178,101.9288637,173.430551159143
231.9561507,51,0,48,144,88.90843268,167.014228610875
384.7837474,47,1,47,113,55.9117665,168.19063671825
438.4467754,57,0,36,177,82.43995462,172.781756852878
223.1888352,27,1,24,135,84.27107679,186.951686352181
353.5993111,36,1,24,101,54.57070549,133.126659415119
499.1384247,36,0,24,144,83.13751586,208.25176654433
408.0797593,18,1,58,137,79.58160912,178.034020707208
314.354347,59,1,43,157,65.63471807,140.130431146953
484.6897808,55,1,27,119,54.69386746,159.591842634896
152.4064817,58,1,58,136,53.46756237,140.002273943392
322.5235796,56,1,40,121,64.68349195,186.547322127025
206.8063228,48,1,54,163,60.5257955,139.309104046341
127.7219037,51,1,30,141,48.31726023,123.403853508627
322.5061221,25,1,40,137,99.02284888,185.43333887753
470.9066113,48,0,24,155,64.75248468,137.167115277307
419.1744621,50,0,30,144,76.5410836,149.163180720935
271.4078284,36,1,26,142,78.55137658,196.371710200807
150.6729459,40,1,37,148,98.78569395,184.072147480933
425.491413,34,1,48,105,80.7513969,167.616266989042
239.7402976,26,1,36,158,64.54010181,170.862615608728
414.3056969,25,1,40,139,52.36189201,137.798982435944
239.9718459,49,0,23,153,91.34029251,178.026497768534
368.8615585,44,0,52,112,86.67450534,188.263455794834
445.1773622,47,1,23,180,94.64821145,170.987242705058
447.8979526,52,0,51,104,80.91834771,196.850630658687
357.9341628,48,1,33,135,60.13876505,165.947870965505
133.5654372,28,0,42,175,91.49600919,210.542254615509
457.9229305,18,0,56,134,74.19084442,177.069180002227
483.597917,26,1,60,120,52.8500761,164.868331514981
250.1955151,32,0,46,155,81.34745625,158.455592960123
389.858658,23,1,36,148,69.48349674,189.829395321471
393.9871187,55,0,46,113,76.20975246,162.71952922328
330.8314825,38,0,60,152,53.82133785,144.096522633008
165.3100736,50,1,59,123,83.74851292,165.893492674712
414.7770605,45,1,44,146,90.14080006,183.209602520907
248.8897663,43,1,56,130,50.83897006,136.980260463904
124.1567429,55,1,39,130,56.88739213,152.679938817286
427.8276249,23,0,45,101,94.02309589,212.20242634056
276.1068814,34,0,50,121,84.52870794,161.046178048782
443.3648372,20,1,44,171,80.86948684,181.41930500942
185.4454109,18,1,55,112,76.68967284,167.364355498668
201.8065393,26,1,30,158,75.90835006,169.193005428276
279.2599732,41,0,25,107,85.19482993,189.608909513722
443.0954481,23,1,55,153,92.02552423,177.989557246437
198.6155539,18,1,21,102,55.07973291,136.32928816258
187.6977728,26,0,59,118,53.83473485,131.488423284537
256.7073899,19,1,52,108,52.00562348,142.632481521179
335.8698416,48,0,51,102,78.90471014,155.143618014033
159.6234908,43,1,46,149,51.07982551,138.098170312528
178.2041593,45,1,45,173,93.32709305,185.421271665899
302.0645434,60,1,52,104,92.64123566,171.595857333722
356.9236906,53,0,59,102,60.87514676,161.371511584184
356.2054776,33,1,24,107,70.08276449,181.6420379416
189.4447798,41,0,27,159,60.68752643,131.795939468647
358.1780427,19,0,40,111,92.55075823,177.464159033322
206.5555646,49,1,48,139,64.60269706,137.490574449757
385.0062375,54,0,54,119,58.6321031,155.477705295942
435.2651725,46,1,37,142,68.64055824,150.647715967052
200.360237,40,0,48,120,68.76620842,148.866316416696
124.2373971,18,0,32,118,88.87413696,174.531782730464
128.0144317,20,0,24,168,60.93838515,154.178745285882
279.4655147,23,1,24,140,51.58818817,146.810295899973
386.5391288,37,1,23,112,68.48184352,168.314458380285
401.3932332,43,0,23,146,69.89717741,141.450468537276
497.3676688,22,1,47,121,83.7078864,177.922521506147
371.2965597,38,0,26,114,98.63570819,224.576656312841
276.7855474,37,0,40,139,92.23398909,165.066115375271
404.8428995,52,0,39,112,60.20267247,169.021365958528
140.4985871,25,1,44,150,72.98563785,163.638782205976
113.0029591,58,1,45,164,91.55742607,171.644294893332
259.9037576,34,1,58,104,47.8385805,123.345597584664
377.489271,43,0,45,173,55.09511474,145.148144307651
338.8712224,31,1,32,141,86.50998956,177.887540713243
194.0462898,39,0,25,125,94.7937358,205.973276504169
481.0866377,20,1,36,125,101.031008,207.829031740335
463.6577721,60,1,38,100,84.09165629,161.91013217385
131.9238758,26,0,27,141,62.18565111,152.908683526415
294.6965348,55,1,44,127,93.09755403,183.101006931331
307.688925,48,0,43,136,50.49803919,126.378833523687
120.6652586,57,0,20,116,70.8459275,158.643873533481
362.834136,20,1,34,103,77.26384719,148.687007016068
260.3403533,59,0,35,162,78.94301208,178.545274582095
178.5423258,41,1,39,135,95.25947767,184.174545194962
396.9624619,36,1,59,103,88.59629901,204.743463287452
152.9077902,51,0,50,138,77.67222111,160.456770105091
389.4238377,60,1,44,151,96.57526376,170.869216837123
203.2871279,18,0,26,122,70.98893771,157.125299374152
184.1191619,34,1,41,176,66.59576866,152.566259517451
204.1414126,46,1,55,148,82.01348264,166.186697060839
389.6363292,42,0,44,150,71.87468036,159.347517526867
297.2126265,35,0,22,123,70.08056565,163.856990439115
337.6276473,40,0,42,113,51.51257994,138.47892787533
352.7936551,44,0,34,154,96.8743614,201.883295813353
286.6775038,26,0,44,105,85.13962652,189.015725883169
194.2826039,33,1,49,104,87.09636509,212.595793868701
136.0032824,36,0,38,170,49.81496481,137.291532872209
205.9551451,40,1,25,119,59.35831383,137.686832610117
122.8261735,46,1,52,128,79.87236037,202.171967668214
498.8421841,24,1,43,124,90.94376792,169.904047273639
344.3077558,46,0,52,124,85.49145591,161.46487183847
319.39988,19,1,21,178,55.98196881,171.34126112747
302.6028434,48,0,31,129,82.53766019,167.488024974498
215.0389733,40,1,35,133,88.08630797,172.46236935462
222.9115181,42,1,56,121,50.3415717,134.888352494045
313.2135931,52,1,23,131,66.03883018,142.285136830255
154.8599951,28,0,26,152,74.66346139,152.197249998916
375.8299241,29,0,48,119,79.12402139,177.8749270275
315.7381805,21,1,28,138,48.20002097,122.94825733755
268.6559592,20,1,42,109,91.12633361,180.231944154142
225.701645,33,1,33,119,73.06877945,184.805817459843
391.966348,52,0,40,118,77.80027462,149.255536049063
197.167781,37,1,23,177,83.91438674,154.963153972106
261.1442782,45,1,51,134,98.4201718,182.152977857786
312.6573568,59,0,42,146,79.03985432,153.139675674952
293.797148,44,0,28,163,50.73486036,124.895422039625
114.3482088,46,1,39,149,64.5160147,182.823123236352
389.8603437,47,1,59,177,79.42376757,181.487013101067
336.0439385,37,1,50,158,87.00853684,162.643817783332
482.1279865,47,1,44,146,69.35514905,156.164303139644
344.8386729,60,1,38,166,97.73877503,192.677614392755
160.7280195,43,1,55,150,80.26409365,206.785324397469
439.4051466,19,0,52,164,61.58729662,150.79687969257
202.6845067,47,1,47,169,55.22283413,126.992704143379
195.6057667,31,1,40,121,84.81425333,214.115642099853
404.381214,53,1,38,164,76.81184939,155.447990477819
137.3134379,58,1,54,180,65.0413646,138.811433927171
377.1534576,52,0,30,137,56.02256652,137.949369269063
376.0545236,59,0,28,111,79.372076,184.494154753074
438.8941828,35,1,31,147,61.20245436,137.451128246417
282.6958305,42,0,30,175,98.49338299,174.154639936952
170.6792093,18,0,30,112,63.56942067,155.563568933391
207.6140187,38,1,21,116,67.8226281,155.153171690104
338.0900907,56,1,59,172,85.17355998,159.61333987686
343.741872,26,1,50,112,98.83065773,183.65563083655
251.4551946,38,0,39,180,77.8913086,164.236471168689
162.3411354,27,0,29,149,75.0842689,169.106093981237
335.8876789,43,0,53,168,51.11625611,126.682681660592
407.9730236,20,1,51,140,55.43013278,148.468790360411
405.1080386,30,0,44,107,54.03457364,127.759857557552
174.4438983,33,1,43,116,67.88000434,168.088892386379
420.2704776,36,0,20,138,85.30516165,183.76275133757
345.863649,55,1,45,156,67.47456897,149.227223705487
346.9136445,31,1,43,109,54.82803091,127.162174605842
134.3648396,40,0,50,117,54.76620637,127.613042589743
260.9168232,24,1,41,150,91.1734723,196.538123293473
246.2789879,30,1,59,176,82.62237688,194.332840759679
475.3026235,29,1,25,162,95.34373626,180.885529645107
233.0417921,20,0,28,142,66.93202797,176.238728997462
423.6812838,22,1,48,137,57.36440585,167.275038532605
462.5557947,31,1,49,104,56.99596514,145.015096773605
236.018962,25,0,22,113,59.88996707,173.028580755923
437.0861554,32,0,23,111,70.1085119,186.858044186962
404.2984659,47,0,40,146,62.08840855,146.853789410531
131.7608421,27,1,23,102,80.11410415,170.586109872414
334.7322432,43,0,42,144,79.07151966,156.959522222855
435.5865856,52,1,52,118,86.28460689,204.684685259126
108.9923938,56,0,29,154,47.78371722,119.715605832631
164.1325116,18,1,20,178,83.98478795,205.45177150031
146.3848142,57,1,42,118,86.71040142,174.158549175673
193.0057209,39,1,39,125,96.96761704,187.560242346973
104.1221235,49,0,44,167,62.19530125,140.54222395933
408.9451354,49,0,27,121,91.30877413,201.886574698354
227.0787869,55,1,54,116,52.75709547,151.336605543246
457.5826257,18,1,42,115,98.35991217,215.560805230216
183.5435831,53,0,32,156,76.44578374,190.204463408605
100.0147116,42,0,39,107,63.14754708,140.784529344664
423.9726201,19,1,31,128,63.46584604,151.474419505809
392.0585887,24,0,59,138,70.83524755,148.346578271254
424.5470545,54,1,57,124,94.30366703,179.541253344611
469.542548,24,1,29,101,65.2329902,151.911544593307
301.8871213,30,1,60,112,81.07014669,169.381867205672
367.3703659,33,1,27,169,63.4094932,153.110539455919
486.8464783,54,0,33,105,61.50707641,159.529876175137
166.5809066,32,0,59,135,76.40427694,180.881400595464
132.8781572,27,0,58,139,49.65313805,123.557527756164
291.4912035,55,1,33,152,80.29885647,192.760852044299
186.1262475,45,0,48,157,74.79487227,200.440245099134
485.1786461,35,1,26,108,59.37730981,132.110282506805
112.8219225,29,1,39,150,57.06023287,165.299797279788
483.9629902,31,1,32,139,67.63275091,174.732974392631
458.5285838,47,0,21,115,61.15893109,147.98775419122
311.6871794,56,1,45,153,55.7852574,132.633624113608
115.396885,38,0,30,105,60.44105899,135.994358322405
237.3950054,21,1,41,109,94.53779827,170.251912825147
390.9627875,24,0,48,126,75.75203056,158.75172997703
163.7400619,52,1,25,119,56.23820884,155.094493356191
225.8004778,55,0,36,161,48.36738139,142.235066800506
240.8883948,53,1,29,116,60.34881233,143.699430894972
279.5669214,26,0,54,153,102.0561316,178.322439871213
151.1727268,57,1,51,147,62.72309759,157.796127232982
158.6251707,35,0,42,134,92.0866716,177.263727065258
142.6413782,55,1,43,116,58.7400093,132.880431219552
220.4272009,58,1,32,172,97.27341349,202.352894081253
136.4496957,41,1,23,103,100.0487385,220.825105574214
166.437644,21,1,40,166,56.12894718,162.336464590471
336.6783276,28,0,48,156,89.45433899,172.344497707975
179.9094533,60,1,20,135,50.77507832,127.038930594297
369.119949,54,1,48,123,95.16613597,224.741684774907
115.6521664,25,0,31,125,80.77742044,152.980781681702
459.0003049,57,1,38,144,97.88706644,227.652860312113
422.3987569,52,1,32,117,90.84550452,170.046566763934
372.9332955,56,0,23,103,58.84469715,130.212671809906
392.1735963,53,1,30,133,93.96316277,179.230747133546
197.452853,55,0,46,127,56.34263822,135.437532814077
432.7530526,24,1,39,113,61.18374024,175.498708317206
189.5407441,47,1,38,105,78.46510491,153.875814802802
276.2034942,28,1,40,123,65.88625103,176.295742236129
135.5835929,34,1,20,137,63.99340387,175.683940704984
353.1302592,55,0,27,118,81.65687585,192.14414539514
358.8635623,18,1,32,124,76.46196014,151.770082105718
462.8120567,22,1,25,101,57.95171637,165.469372023782
158.2021722,20,1,52,159,69.33333394,180.765721320124
129.7952511,59,0,35,151,77.32816258,193.235624509805
146.2875266,45,0,38,135,98.96830654,194.225505132037
162.9127562,52,0,23,152,94.551064,188.695120921064
176.9111226,23,0,58,153,102.9007217,183.653715564689
498.4248097,33,0,48,174,102.5939378,210.866825405185
170.5119354,22,0,27,144,86.91167604,166.67957551865
371.4017809,18,0,51,133,72.00533398,187.414446194281
269.9538924,57,0,31,159,92.0500152,187.38665452695
161.6039862,41,0,45,101,66.37090449,143.218677510486
435.1103583,53,0,34,122,54.23971403,143.84906843807
312.3232888,58,0,58,124,79.9443801,166.926042286105
331.3581281,21,1,52,131,56.54632171,153.459556335971
289.184925,58,1,57,180,85.67309685,202.170681072107
267.2810807,29,0,33,170,95.90754861,165.93553759559
142.1763414,39,1,53,161,61.25869681,163.14290722046
128.7306654,21,1,26,120,58.4128066,140.222917166692
472.0772213,41,0,50,156,57.03875782,148.797879258621
357.8406421,46,1,36,179,67.46965607,174.676987238468
171.7720489,54,0,41,171,84.8273576,167.647961270566
284.4833895,50,1,25,149,78.59371478,159.537439185134
318.6815988,27,1,54,162,90.28318979,170.221527565582
394.7275501,36,0,38,179,50.07759116,129.719754016259
382.5405777,35,0,54,141,99.85034316,196.372244405064
390.1830038,21,1,31,134,87.72320801,209.658961523487
194.9183076,32,0,24,162,52.29907296,149.986692086204
269.5288915,58,1,44,143,48.66185391,138.852039171505
294.8943727,52,1,40,148,89.12221691,188.854876206995
236.6214033,20,0,32,148,90.72524228,172.148635507244
351.939406,52,0,58,123,65.74974725,140.920967934626
221.9579032,20,0,38,156,60.71822644,166.093145477101
378.0638908,38,1,53,127,58.45960042,155.837303548733
269.574714,18,0,23,151,63.24450145,169.290977188097
487.4895148,20,1,44,157,80.61384641,176.435448978692
497.7569355,24,0,33,151,99.67303591,204.572532769873
125.8120725,60,0,34,109,97.63550071,189.819155444807
351.8992254,27,1,52,137,97.5563842,194.604076442227
166.8375984,27,1,32,122,69.23042703,162.404268609521
186.7642499,54,0,38,178,55.52944522,132.612335509941
135.9394718,19,0,48,132,84.5549893,160.178427772964
168.5506472,32,1,29,176,50.91374661,129.201757222066
422.0045185,25,0,51,127,70.45425168,148.583164395602
276.9585748,49,1,39,126,87.03262182,198.963271136878
409.4528848,40,1,23,137,67.14033003,139.301907456968
467.880908,42,0,24,180,72.50340441,163.385413035966
248.8034263,36,1,49,174,74.07885888,157.707603093645
324.2707987,47,0,38,171,97.27728278,200.303885253175
270.0841651,33,1,32,144,62.45785329,181.461507867213
438.6932188,52,0,33,128,81.04747277,183.231498409048
281.2335669,32,0,52,117,55.38288199,130.757923496142
111.5180463,35,0,22,131,68.37903916,179.634003129814
158.3904985,40,1,54,154,77.4762298,150.348021656728
373.6461908,44,1,48,121,80.86530571,170.837470061257
466.9844341,29,0,30,110,48.46524527,135.109792635196
148.6440329,30,1,44,112,62.02583752,161.676692511738
442.6584913,37,0,40,109,65.0954752,163.65499710027
467.172304,18,0,35,178,82.7084077,185.176505456493
498.3700939,31,1,39,155,77.32427733,166.926667716576
378.9778258,48,0,50,117,96.8998287,180.551209796845
413.6924581,36,0,44,176,81.17201548,180.72079092188
426.5802837,46,1,51,147,84.81647311,178.421422320856
398.7927557,54,0,42,117,74.00454162,155.163836829414
273.4343263,20,1,21,119,54.90793674,150.720551439465
115.7043194,55,1,48,156,67.11859361,144.361714601048
469.4730645,37,1,40,126,98.23626287,187.256930556534
492.2969161,48,1,27,112,69.11054826,141.53866619755
259.5130858,55,1,44,145,82.40232035,181.436512044456
353.6483344,35,0,30,123,97.14033482,192.144863923028
251.0053722,46,1,31,103,67.85123107,162.254009652555
161.8428754,37,0,52,176,68.19113668,145.812136783511
248.4726473,49,1,33,148,58.35959531,165.398233794059
129.5847822,25,1,21,156,56.36782792,133.201437133047
359.5107596,51,1,43,113,76.2590882,155.457070151055
166.7148509,53,1,54,100,90.2389459,168.958723015261
487.7338401,38,0,37,146,68.98980012,148.709909390391
279.7019456,39,0,55,135,66.48749619,140.211581889135
471.6929017,59,0,21,178,102.2522125,189.995509552941
172.9967376,20,0,32,179,55.76459502,132.633329549047
211.8858897,31,1,29,104,62.64852349,150.541106735844
273.2563968,46,1,41,168,81.2013077,177.026262291078
394.7300189,20,0,21,103,81.21636425,169.335575931755
414.8965746,48,1,36,121,67.3516705,146.709462141378
185.078303,48,1,30,119,63.18705503,159.993734995062
128.1320717,42,1,52,122,54.36886307,164.962733896779
125.8621729,30,0,42,178,50.61919015,152.1612469067
338.7386519,57,0,25,151,55.02243032,137.135399606726
108.5251938,51,0,21,108,47.84505894,154.270279258358
427.4699332,23,1,20,102,54.52581928,145.401891392507
264.472551,43,1,41,100,61.84596801,178.325753660451
106.0677055,56,1,39,177,88.75016113,173.558483050078
152.2751804,19,1,47,157,89.1165785,170.06206342401
470.6537583,59,1,41,137,66.68349493,157.409477667744
335.9861442,28,0,39,156,73.34174879,147.92081717939
205.7891804,30,1,56,149,88.91801369,174.62200719113
289.817649,53,1,51,160,58.37158506,131.412469446533
486.573584,36,1,47,122,62.26509792,134.131851854616
465.4697862,48,0,32,152,55.31248382,136.360973039798
117.7008461,50,0,33,135,100.0914783,229.403024527876
346.0189156,51,0,35,119,61.46904352,135.694119157047
431.4895428,28,1,27,117,66.66460289,141.098202042209
266.2612282,53,0,24,120,47.93227553,127.711478045012
170.2240571,51,1,25,149,54.89082705,137.515107419451
493.4261672,28,0,39,152,82.99711188,206.640995662453
298.2161846,30,0,23,159,67.6673553,152.080196835578
142.9051095,45,1,43,115,92.07408432,180.705085501265
281.5211358,31,1,21,149,91.90617264,210.231091316102
247.3707011,34,1,23,149,78.71601583,188.284292086275
355.410842,51,0,55,169,54.73020677,144.587379023749
211.174135,51,1,51,165,60.85888025,142.690020696956
231.3263255,25,1,28,180,86.95116405,190.419153402111
417.6980564,29,0,53,158,70.58726119,167.70165442666
397.2620655,56,0,28,144,57.85716584,134.713296947702
306.8746055,31,1,21,171,94.2680313,170.076706139798
498.8191665,21,1,43,126,55.48396228,144.794152130207
149.0210354,28,1,34,168,91.87322686,177.698875451898
416.1915995,21,0,39,111,48.50751302,130.258361472605
290.4525724,39,0,48,124,95.76284657,217.686382858552
199.546187,29,0,50,103,74.63945195,192.070458223757
402.0750883,47,1,60,127,98.44433831,207.103697520741
478.7634655,18,0,46,161,81.44640112,168.714009607026
268.9230565,31,1,25,142,61.02294322,178.419998365898
480.116142,20,1,35,161,66.23883683,142.856379935207
356.8053054,27,0,37,173,53.37002362,136.844521955582
326.9684861,50,0,46,117,57.35910927,157.16699507806
424.7452541,26,0,60,137,87.0438161,166.248366389889
367.956326,33,1,51,168,56.32554665,141.156251910216
345.9307476,55,0,32,120,90.03266221,212.891621510034
102.330212,18,0,32,113,66.53473431,139.544614205622
273.631697,53,0,26,177,101.7033219,177.012941898448
447.527372,59,0,55,176,90.42448837,198.611741732918
135.6976354,54,0,29,175,87.08004446,201.107845493502
225.5326221,55,0,30,120,82.89243942,158.154097812834
117.3379317,39,0,55,152,85.02255206,168.663447990597
449.8951778,46,0,49,127,81.25582215,200.163761612786
247.8571129,20,0,59,110,93.37515083,168.462626835522
324.1113081,50,0,43,176,53.588927,143.215489728432
200.3950272,56,1,47,164,90.83370354,190.531999826695
153.8706015,47,1,46,139,63.03658988,152.816412218181
195.4151925,53,0,49,125,93.88905848,192.92141594059
327.135748,24,0,60,178,53.51046154,148.941643373164
257.6101288,39,0,32,106,88.33916958,186.001045582584
403.5949531,39,1,21,118,83.8837909,157.050625693646
464.3749675,18,0,52,109,67.15003024,143.839936849865
188.72266,54,0,52,145,84.24584021,161.501239180339
174.282668,26,1,45,166,92.77408459,215.754211823414
292.6723172,52,1,39,157,92.46406071,181.412893663688
102.8140917,60,0,30,140,68.26112613,171.930214651378
404.6842351,51,0,40,176,80.29042935,205.272795244875
284.0096957,20,0,40,110,75.23882335,156.881785772015
224.1029896,24,0,33,155,47.34492417,133.067036001999
391.5971111,34,1,20,107,86.87532796,187.364632792926
125.4216389,33,1,23,132,47.45905901,150.684255412414
417.6454421,24,0,21,156,100.5141871,223.472411516499
408.2610879,44,0,52,146,92.96417908,170.686327426727
312.6650975,57,1,39,145,88.67680964,169.908921950406
309.9615224,25,0,60,100,84.35785996,200.629463154341
150.1610147,26,0,23,153,102.8219096,187.066074456374
303.6829025,60,1,30,104,56.40977216,165.273132709815
309.8195001,56,1,55,142,87.30607284,199.43266637641
321.6973036,24,1,27,134,93.25382295,186.21048356831
401.2879101,32,1,32,154,82.70880733,168.458473075869
388.2114417,37,0,29,156,65.60916771,184.940280601042
256.365934,45,0,25,161,83.70433328,181.370804449936
428.8005421,22,0,38,112,82.68876556,174.007996391669
269.1685504,49,0,56,169,52.47603918,155.052354691659
369.1611456,59,1,55,165,73.92737367,159.168044447034
396.4904006,52,1,32,120,86.29292044,188.125203041794
342.5865445,33,1,37,152,102.7655643,220.314806395793
271.6700513,31,1,53,132,68.28477418,180.355988548199
354.0961253,51,0,57,169,63.54055485,151.039506901347
335.0844659,19,0,59,179,89.68032637,201.738340330696
293.7521035,46,0,56,174,93.48251879,190.257863135136
323.075645,28,1,27,119,94.44386965,171.213649911599
303.335848,59,1,44,142,75.78344588,152.959568888907
124.0101235,55,1,55,106,74.72794253,186.276605402489
177.6175774,19,0,45,179,59.26063317,163.491801943863
267.1960394,54,0,50,165,57.60014134,147.073455522814
471.8994996,37,1,57,177,91.09101955,162.091950574954
385.3836507,36,1,30,150,70.05759552,188.198007801629
140.3624453,49,0,33,125,56.02707631,130.668820753074
282.9175878,52,0,50,135,80.90212572,198.283884586268
345.9113413,48,1,57,173,63.01936571,157.888172396314
354.7001984,35,1,57,132,62.96278891,166.021061795666
376.7657411,18,1,34,108,88.82178333,165.482018757967
166.6729188,31,0,33,175,68.57507615,167.193684161297
379.2602797,29,0,41,166,85.56470779,158.683029480833
199.9150984,29,0,44,175,88.56231881,166.415961947956
365.6298646,24,1,53,105,100.3839363,199.913546968191
141.1621497,25,0,45,146,61.90195838,153.346096514391
307.9112535,52,1,56,128,102.8495006,224.152914815143
458.6425542,39,1,45,108,84.80361736,162.90717950745
142.8082243,48,0,30,102,71.12399167,174.423027340821
