"Gender","Age","Height","Weight","Duration","Heart_Rate","Body_Temp","Calories","Gender_imp","Age_imp","Height_imp","Weight_imp","Duration_imp","Heart_Rate_imp","Body_Temp_imp","Calories_imp"
1,37,176.159752981212,85.37682433,26,167,40.8,139.1077441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,55,220.148800250111,93.7768032,35,115,40.85,460.8590633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,43,191.054360882702,76.50688041,33,155,40.8,276.4004581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,45,138.370489934486,64.91428101,60,149,40.9,347.1413232,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,129.245860935121,56.25843078,54,105,40.85,294.3652473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,24,163.172868421428,71.41355019,21,156,40.7,461.5467069,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,53,175.732574470714,94.06183354,27,115,40.75,486.9450237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,179.481770628093,59.83635406,57,132,41,389.4322741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,46,144.105508250422,46.9708587,55,162,40.65,133.3429861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,19,135.909809017678,57.6924188,45,168,40.8,484.5370547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,21,138.688485399228,62.32411596,48,158,40.85,215.6968227,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,45,166.789652564972,69.29546955,31,123,40.9,387.1557318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,49,154.626962020794,76.18177634,29,145,40.9,327.7102546,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,40,167.015740360608,82.2062656,40,113,40.85,195.0007507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,208.543372234766,94.52228868,59,161,40.7,196.3573068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,30,164.85457603407,81.94464576,47,117,40.75,489.3869641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,24,148.493473544386,56.29292382,57,159,40.75,215.4116099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,33,206.189893286487,83.03757149,56,113,40.8,400.9198717,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,25,135.779520447784,63.73142868,40,116,40.8,112.7455327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,32,154.383742712193,70.0459141,56,123,40.85,391.5811095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,33,201.72767564183,98.10842513,46,124,40.8,401.718252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,20,163.71683898609,78.55220319,55,167,40.9,255.9553121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,34,139.949081174382,58.07433612,28,139,40.9,301.9870095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,58,214.309716778505,85.45109247,32,120,40.9,213.4655283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,55,177.912546080357,81.90088586,50,176,40.9,281.558876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,41,179.065668765293,77.79523007,38,113,40.85,295.5789934,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,31,174.906716923623,93.26201439,58,112,40.85,262.9891329,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,54,174.045857073378,84.4285092,26,162,40.75,166.4834985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,169.525900158087,68.2515151,20,156,40.75,470.6676842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,175.228216170074,70.63978492,49,156,40.8,141.4859094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,40,181.861562338772,73.28227615,40,117,40.8,384.159716,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,46,176.038860529269,87.59873432,35,134,40.95,368.8925747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,35,140.552564390465,56.85784501,45,100,40.9,345.6599902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,35,190.544923310972,96.68467698,24,176,40.75,211.4793867,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,44,205.399245972813,79.30391571,32,144,40.8,402.028129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,60,161.78886686885,56.41096323,57,166,40.8,304.229897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,162.360194312832,65.97415081,27,107,40.9,268.2768509,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,47,180.104289152961,83.28287893,42,177,40.8,277.6702516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,49,153.436596823431,75.25532039,40,167,40.9,160.5967613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,56,148.993472440963,54.04511327,33,162,40.75,204.9509632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,45,176.754254536898,85.04830172,27,162,40.85,361.4155942,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,24,191.127188236343,70.5689889,56,110,40.85,335.2585517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,23,138.394376842307,55.9530958,40,123,40.9,239.3994884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,49,151.194464130488,67.03278968,60,143,40.9,467.4067099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,58,136.737963813444,64.61910125,54,113,40.9,418.4258702,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,18,185.310073333521,82.11472351,30,119,40.95,323.0812155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,144.11473206478,64.34991803,26,108,40.8,428.5186471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,194.853803739538,100.2129667,23,148,40.7,200.0076719,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,32,131.547234694906,52.25417717,37,148,40.85,292.0736244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,43,176.95613097643,97.6694807,49,107,40.9,287.7812795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,19,145.024626627302,64.14557862,58,165,40.8,136.3692718,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,21,171.143960251875,70.20409916,27,135,40.8,407.3212426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,49,152.065807018154,55.52349866,27,144,40.85,241.2274433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,175.538365470352,95.12726219,48,156,40.9,374.7160736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,51,186.430735727179,80.83411556,21,107,40.55,115.9977643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,166.146862360227,90.30432632,45,115,40.9,334.1399692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,58,140.908711332913,60.18316016,21,149,40.65,200.9843311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,23,230.822347645246,101.6892061,35,159,40.75,121.7013216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,38,154.141134028037,69.67950349,37,151,40.9,221.1743619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,45,173.430551159143,101.9288637,22,178,40.85,218.9452676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,51,167.014228610875,88.90843268,48,144,40.9,231.9561507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,47,168.19063671825,55.9117665,47,113,40.9,384.7837474,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,57,172.781756852878,82.43995462,36,177,40.9,438.4467754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,27,186.951686352181,84.27107679,24,135,40.8,223.1888352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,36,133.126659415119,54.57070549,24,101,40.7,353.5993111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,36,208.25176654433,83.13751586,24,144,40.7,499.1384247,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,18,178.034020707208,79.58160912,58,137,40.8,408.0797593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,59,140.130431146953,65.63471807,43,157,40.9,314.354347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,55,159.591842634896,54.69386746,27,119,40.8,484.6897808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,58,140.002273943392,53.46756237,58,136,40.75,152.4064817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,56,186.547322127025,64.68349195,40,121,40.9,322.5235796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,48,139.309104046341,60.5257955,54,163,40.85,206.8063228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,51,123.403853508627,48.31726023,30,141,40.85,127.7219037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,25,185.43333887753,99.02284888,40,137,40.8,322.5061221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,48,137.167115277307,64.75248468,24,155,40.8,470.9066113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,50,149.163180720935,76.5410836,30,144,40.9,419.1744621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,36,196.371710200807,78.55137658,26,142,40.75,271.4078284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,40,184.072147480933,98.78569395,37,148,40.8,150.6729459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,34,167.616266989042,80.7513969,48,105,40.9,425.491413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,170.862615608728,64.54010181,36,158,40.9,239.7402976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,25,137.798982435944,52.36189201,40,139,40.9,414.3056969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,49,178.026497768534,91.34029251,23,153,40.8,239.9718459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,44,188.263455794834,86.67450534,52,112,40.9,368.8615585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,47,170.987242705058,94.64821145,23,180,40.7,445.1773622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,52,196.850630658687,80.91834771,51,104,40.9,447.8979526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,48,165.947870965505,60.13876505,33,135,40.9,357.9341628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,28,210.542254615509,91.49600919,42,175,40.9,133.5654372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,18,177.069180002227,74.19084442,56,134,40.9,457.9229305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,164.868331514981,52.8500761,60,120,40.8,483.597917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,32,158.455592960123,81.34745625,46,155,40.85,250.1955151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,23,189.829395321471,69.48349674,36,148,40.8,389.858658,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,55,162.71952922328,76.20975246,46,113,40.9,393.9871187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,38,144.096522633008,53.82133785,60,152,40.8,330.8314825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,50,165.893492674712,83.74851292,59,123,40.85,165.3100736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,45,183.209602520907,90.14080006,44,146,40.8,414.7770605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,43,136.980260463904,50.83897006,56,130,40.9,248.8897663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,55,152.679938817286,56.88739213,39,130,40.8,124.1567429,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,23,212.20242634056,94.02309589,45,101,40.95,427.8276249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,34,161.046178048782,84.52870794,50,121,40.85,276.1068814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,20,181.41930500942,80.86948684,44,171,40.8,443.3648372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,18,167.364355498668,76.68967284,55,112,40.8,185.4454109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,169.193005428276,75.90835006,30,158,40.9,201.8065393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,41,189.608909513722,85.19482993,25,107,40.8,279.2599732,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,23,177.989557246437,92.02552423,55,153,40.8,443.0954481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,18,136.32928816258,55.07973291,21,102,40.6,198.6155539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,26,131.488423284537,53.83473485,59,118,40.7,187.6977728,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,19,142.632481521179,52.00562348,52,108,40.9,256.7073899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,48,155.143618014033,78.90471014,51,102,40.85,335.8698416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,43,138.098170312528,51.07982551,46,149,40.8,159.6234908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,45,185.421271665899,93.32709305,45,173,40.8,178.2041593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,171.595857333722,92.64123566,52,104,40.8,302.0645434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,53,161.371511584184,60.87514676,59,102,40.85,356.9236906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,33,181.6420379416,70.08276449,24,107,40.8,356.2054776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,41,131.795939468647,60.68752643,27,159,40.9,189.4447798,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,19,177.464159033322,92.55075823,40,111,40.9,358.1780427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,49,137.490574449757,64.60269706,48,139,40.8,206.5555646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,54,155.477705295942,58.6321031,54,119,40.9,385.0062375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,150.647715967052,68.64055824,37,142,40.9,435.2651725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,40,148.866316416696,68.76620842,48,120,40.9,200.360237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,18,174.531782730464,88.87413696,32,118,40.8,124.2373971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,20,154.178745285882,60.93838515,24,168,40.6,128.0144317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,23,146.810295899973,51.58818817,24,140,40.8,279.4655147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,168.314458380285,68.48184352,23,112,40.8,386.5391288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,43,141.450468537276,69.89717741,23,146,40.75,401.3932332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,22,177.922521506147,83.7078864,47,121,40.8,497.3676688,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,38,224.576656312841,98.63570819,26,114,40.75,371.2965597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,37,165.066115375271,92.23398909,40,139,40.8,276.7855474,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,52,169.021365958528,60.20267247,39,112,40.9,404.8428995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,25,163.638782205976,72.98563785,44,150,40.9,140.4985871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,58,171.644294893332,91.55742607,45,164,40.7,113.0029591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,34,123.345597584664,47.8385805,58,104,40.75,259.9037576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,43,145.148144307651,55.09511474,45,173,40.9,377.489271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,31,177.887540713243,86.50998956,32,141,40.8,338.8712224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,39,205.973276504169,94.7937358,25,125,40.9,194.0462898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,20,207.829031740335,101.031008,36,125,40.8,481.0866377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,161.91013217385,84.09165629,38,100,40.9,463.6577721,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,26,152.908683526415,62.18565111,27,141,40.6,131.9238758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,55,183.101006931331,93.09755403,44,127,40.8,294.6965348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,48,126.378833523687,50.49803919,43,136,40.9,307.688925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,57,158.643873533481,70.8459275,20,116,40.6,120.6652586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,20,148.687007016068,77.26384719,34,103,40.8,362.834136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,59,178.545274582095,78.94301208,35,162,40.9,260.3403533,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,41,184.174545194962,95.25947767,39,135,40.8,178.5423258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,36,204.743463287452,88.59629901,59,103,40.9,396.9624619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,51,160.456770105091,77.67222111,50,138,40.8,152.9077902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,170.869216837123,96.57526376,44,151,40.85,389.4238377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,18,157.125299374152,70.98893771,26,122,40.75,203.2871279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,34,152.566259517451,66.59576866,41,176,40.9,184.1191619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,166.186697060839,82.01348264,55,148,40.9,204.1414126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,42,159.347517526867,71.87468036,44,150,40.9,389.6363292,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,35,163.856990439115,70.08056565,22,123,40.75,297.2126265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,40,138.47892787533,51.51257994,42,113,40.85,337.6276473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,44,201.883295813353,96.8743614,34,154,40.8,352.7936551,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,26,189.015725883169,85.13962652,44,105,40.8,286.6775038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,33,212.595793868701,87.09636509,49,104,40.9,194.2826039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,36,137.291532872209,49.81496481,38,170,40.7,136.0032824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,40,137.686832610117,59.35831383,25,119,40.9,205.9551451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,202.171967668214,79.87236037,52,128,40.8,122.8261735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,24,169.904047273639,90.94376792,43,124,40.8,498.8421841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,46,161.46487183847,85.49145591,52,124,40.95,344.3077558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,19,171.34126112747,55.98196881,21,178,40.7,319.39988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,48,167.488024974498,82.53766019,31,129,40.9,302.6028434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,40,172.46236935462,88.08630797,35,133,40.9,215.0389733,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,42,134.888352494045,50.3415717,56,121,40.9,222.9115181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,52,142.285136830255,66.03883018,23,131,40.8,313.2135931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,28,152.197249998916,74.66346139,26,152,40.8,154.8599951,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,29,177.8749270275,79.12402139,48,119,40.9,375.8299241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,21,122.94825733755,48.20002097,28,138,40.85,315.7381805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,20,180.231944154142,91.12633361,42,109,40.8,268.6559592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,33,184.805817459843,73.06877945,33,119,40.85,225.701645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,52,149.255536049063,77.80027462,40,118,40.9,391.966348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,154.963153972106,83.91438674,23,177,40.8,197.167781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,45,182.152977857786,98.4201718,51,134,40.8,261.1442782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,59,153.139675674952,79.03985432,42,146,40.85,312.6573568,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,44,124.895422039625,50.73486036,28,163,40.9,293.797148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,46,182.823123236352,64.5160147,39,149,40.85,114.3482088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,47,181.487013101067,79.42376757,59,177,40.85,389.8603437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,37,162.643817783332,87.00853684,50,158,40.9,336.0439385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,47,156.164303139644,69.35514905,44,146,40.9,482.1279865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,60,192.677614392755,97.73877503,38,166,40.75,344.8386729,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,43,206.785324397469,80.26409365,55,150,40.8,160.7280195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,19,150.79687969257,61.58729662,52,164,40.75,439.4051466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,47,126.992704143379,55.22283413,47,169,40.9,202.6845067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,31,214.115642099853,84.81425333,40,121,40.8,195.6057667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,53,155.447990477819,76.81184939,38,164,40.9,404.381214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,58,138.811433927171,65.0413646,54,180,40.7,137.3134379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,52,137.949369269063,56.02256652,30,137,40.85,377.1534576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,59,184.494154753074,79.372076,28,111,40.9,376.0545236,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,35,137.451128246417,61.20245436,31,147,40.9,438.8941828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,42,174.154639936952,98.49338299,30,175,40.8,282.6958305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,18,155.563568933391,63.56942067,30,112,40.85,170.6792093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,38,155.153171690104,67.8226281,21,116,40.8,207.6140187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,56,159.61333987686,85.17355998,59,172,40.9,338.0900907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1,26,183.65563083655,98.83065773,50,112,40.8,343.741872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,38,164.236471168689,77.8913086,39,180,40.9,251.4551946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0,27,169.106093981237,75.0842689,29,149,40.7,162.3411354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
